,names,speed,lattitude,Longitude,fc,le,qd,cn,ff,jf,sp,ty
193,Bagh Suffian Road,14.53,"[30.91182, 30.91134]","[75.8641, 75.86411]",3,0.76089,+,0.74,24.0,3.59214,14.53,TR
194,Bagh Suffian Road,14.53,"[30.91134, 30.91089]","[75.86411, 75.86413]",3,0.76089,+,0.74,24.0,3.59214,14.53,TR
195,Bagh Suffian Road,14.53,"[30.91089, 30.91084]","[75.86413, 75.86413]",3,0.76089,+,0.74,24.0,3.59214,14.53,TR
196,Bagh Suffian Road,14.53,"[30.91084, 30.91055, 30.91028, 30.90952, 30.90916]","[75.86413, 75.86416, 75.86418, 75.86419, 75.86419]",3,0.76089,+,0.74,24.0,3.59214,14.53,TR
197,Bagh Suffian Road,14.53,"[30.90916, 30.90903, 30.90894, 30.90888]","[75.86419, 75.86417, 75.86414, 75.8641]",3,0.76089,+,0.74,24.0,3.59214,14.53,TR
198,Bagh Suffian Road,14.53,"[30.90888, 30.90883, 30.90879]","[75.8641, 75.86404, 75.86399]",3,0.76089,+,0.74,24.0,3.59214,14.53,TR
199,Civil Hospital Road,22.64,"[30.90879, 30.90879, 30.90878]","[75.86399, 75.86388, 75.86322]",3,0.4074,+,0.81,30.0,1.93575,22.64,TR
200,Civil Hospital Road,22.64,"[30.90878, 30.90878]","[75.86322, 75.86285]",3,0.4074,+,0.81,30.0,1.93575,22.64,TR
201,Civil Hospital Road,22.64,"[30.90878, 30.90877]","[75.86285, 75.86216]",3,0.4074,+,0.81,30.0,1.93575,22.64,TR
202,Civil Hospital Road,22.64,"[30.90877, 30.90877]","[75.86216, 75.86197]",3,0.4074,+,0.81,30.0,1.93575,22.64,TR
203,Civil Hospital Road,22.64,"[30.90877, 30.90879]","[75.86197, 75.86168]",3,0.4074,+,0.81,30.0,1.93575,22.64,TR
204,Civil Hospital Road,22.64,"[30.90879, 30.90883]","[75.86168, 75.86135]",3,0.4074,+,0.81,30.0,1.93575,22.64,TR
205,Civil Hospital Road,22.64,"[30.90883, 30.9089]","[75.86135, 75.86085]",3,0.4074,+,0.81,30.0,1.93575,22.64,TR
206,Civil Hospital Road,22.64,"[30.9089, 30.90896]","[75.86085, 75.86045]",3,0.4074,+,0.81,30.0,1.93575,22.64,TR
207,Civil Hospital Road,22.64,"[30.90896, 30.90912]","[75.86045, 75.85977]",3,0.4074,+,0.81,30.0,1.93575,22.64,TR
208,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.90912, 30.90923]","[75.85977, 75.85929]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
209,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.90923, 30.90948, 30.90952, 30.90955]","[75.85929, 75.85822, 75.85803, 75.8579]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
210,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.90955, 30.90957, 30.90959]","[75.8579, 75.85782, 75.85777]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
211,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.90959, 30.90961, 30.90964]","[75.85777, 75.85773, 75.85768]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
212,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.90964, 30.90968, 30.90978]","[75.85768, 75.85761, 75.85746]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
213,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.90978, 30.90987]","[75.85746, 75.85733]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
214,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.90987, 30.91007]","[75.85733, 75.857]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
215,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.91007, 30.91017]","[75.857, 75.85685]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
216,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.91017, 30.91051]","[75.85685, 75.85635]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
217,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.91051, 30.91051, 30.91052, 30.91053]","[75.85635, 75.85632, 75.85629, 75.85628]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
218,Shri Gyansthal Mandir Chowk/NH-95,11.61,"[30.91053, 30.91055, 30.91058]","[75.85628, 75.85627, 75.85627]",3,0.38128,+,0.71,24.0,5.3019,11.61,TR
219,Civil Hospital Road,14.0,"[30.91051, 30.91017]","[75.85635, 75.85685]",3,0.36813,-,0.7,24.0,2.9,14.0,TR
220,Civil Hospital Road,14.0,"[30.91017, 30.91007]","[75.85685, 75.857]",3,0.36813,-,0.7,24.0,2.9,14.0,TR
221,Civil Hospital Road,14.0,"[30.91007, 30.90987]","[75.857, 75.85733]",3,0.36813,-,0.7,24.0,2.9,14.0,TR
222,Civil Hospital Road,14.0,"[30.90987, 30.90978]","[75.85733, 75.85746]",3,0.36813,-,0.7,24.0,2.9,14.0,TR
223,Civil Hospital Road,14.0,"[30.90978, 30.90968, 30.90964]","[75.85746, 75.85761, 75.85768]",3,0.36813,-,0.7,24.0,2.9,14.0,TR
224,Civil Hospital Road,14.0,"[30.90964, 30.90961, 30.90959]","[75.85768, 75.85773, 75.85777]",3,0.36813,-,0.7,24.0,2.9,14.0,TR
225,Civil Hospital Road,14.0,"[30.90959, 30.90957, 30.90955]","[75.85777, 75.85782, 75.8579]",3,0.36813,-,0.7,24.0,2.9,14.0,TR
226,Civil Hospital Road,14.0,"[30.90955, 30.90952, 30.90948, 30.90923]","[75.8579, 75.85803, 75.85822, 75.85929]",3,0.36813,-,0.7,24.0,2.9,14.0,TR
227,Civil Hospital Road,14.0,"[30.90923, 30.90912]","[75.85929, 75.85977]",3,0.36813,-,0.7,24.0,2.9,14.0,TR
228,Bagh Suffian Road,21.0,"[30.90912, 30.90896]","[75.85977, 75.86045]",3,0.4074,-,0.7,30.0,2.9,21.0,TR
229,Bagh Suffian Road,21.0,"[30.90896, 30.9089]","[75.86045, 75.86085]",3,0.4074,-,0.7,30.0,2.9,21.0,TR
230,Bagh Suffian Road,21.0,"[30.9089, 30.90883]","[75.86085, 75.86135]",3,0.4074,-,0.7,30.0,2.9,21.0,TR
231,Bagh Suffian Road,21.0,"[30.90883, 30.90879]","[75.86135, 75.86168]",3,0.4074,-,0.7,30.0,2.9,21.0,TR
232,Bagh Suffian Road,21.0,"[30.90879, 30.90877]","[75.86168, 75.86197]",3,0.4074,-,0.7,30.0,2.9,21.0,TR
233,Bagh Suffian Road,21.0,"[30.90877, 30.90877]","[75.86197, 75.86216]",3,0.4074,-,0.7,30.0,2.9,21.0,TR
234,Bagh Suffian Road,21.0,"[30.90877, 30.90878]","[75.86216, 75.86285]",3,0.4074,-,0.7,30.0,2.9,21.0,TR
235,Bagh Suffian Road,21.0,"[30.90878, 30.90878]","[75.86285, 75.86322]",3,0.4074,-,0.7,30.0,2.9,21.0,TR
236,Bagh Suffian Road,21.0,"[30.90878, 30.90879, 30.90879]","[75.86322, 75.86388, 75.86399]",3,0.4074,-,0.7,30.0,2.9,21.0,TR
237,SH-20/NH-95,15.0,"[30.90879, 30.90883, 30.90888]","[75.86399, 75.86404, 75.8641]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
238,SH-20/NH-95,15.0,"[30.90888, 30.90894, 30.90903, 30.90916]","[75.8641, 75.86414, 75.86417, 75.86419]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
239,SH-20/NH-95,15.0,"[30.90916, 30.90952, 30.91028, 30.91055, 30.91084]","[75.86419, 75.86419, 75.86418, 75.86416, 75.86413]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
240,SH-20/NH-95,15.0,"[30.91084, 30.91089]","[75.86413, 75.86413]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
241,SH-20/NH-95,15.0,"[30.91089, 30.91134]","[75.86413, 75.86411]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
242,SH-20/NH-95,15.0,"[30.91134, 30.91182]","[75.86411, 75.8641]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
243,SH-20/NH-95,15.0,"[30.91182, 30.91193]","[75.8641, 75.86404]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
244,SH-20/NH-95,15.0,"[30.91193, 30.91209]","[75.86404, 75.86399]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
245,SH-20/NH-95,15.0,"[30.91209, 30.91227]","[75.86399, 75.86391]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
246,SH-20/NH-95,15.0,"[30.91227, 30.91263]","[75.86391, 75.86378]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
247,SH-20/NH-95,15.0,"[30.91263, 30.91275]","[75.86378, 75.86374]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
248,SH-20/NH-95,15.0,"[30.91275, 30.91298]","[75.86374, 75.86364]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
249,SH-20/NH-95,15.0,"[30.91298, 30.91305]","[75.86364, 75.86362]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
250,SH-20/NH-95,15.0,"[30.91305, 30.91318]","[75.86362, 75.86356]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
251,SH-20/NH-95,15.0,"[30.91318, 30.91342]","[75.86356, 75.86347]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
252,SH-20/NH-95,15.0,"[30.91342, 30.91366]","[75.86347, 75.86336]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
253,SH-20/NH-95,15.0,"[30.91366, 30.91396]","[75.86336, 75.86322]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
254,SH-20/NH-95,15.0,"[30.91396, 30.91433]","[75.86322, 75.86309]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
255,SH-20/NH-95,15.0,"[30.91433, 30.91452]","[75.86309, 75.86301]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
256,SH-20/NH-95,15.0,"[30.91452, 30.91464]","[75.86301, 75.86295]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
257,SH-20/NH-95,15.0,"[30.91464, 30.91471]","[75.86295, 75.86292]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
258,SH-20/NH-95,15.0,"[30.91471, 30.91537]","[75.86292, 75.86262]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
259,SH-20/NH-95,15.0,"[30.91537, 30.91557]","[75.86262, 75.86246]",3,0.78782,-,0.7,24.0,2.9,15.0,TR
260,Urban Estate Street,13.06,"[30.89182, 30.89189]","[75.91768, 75.91752]",4,0.01715,+,0.72,23.0,2.71828,13.06,TR
261,Moti Nagar,20.45,"[30.89189, 30.89215]","[75.91752, 75.91701]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
262,Moti Nagar,20.45,"[30.89215, 30.89226]","[75.91701, 75.91678]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
263,Moti Nagar,20.45,"[30.89226, 30.89231]","[75.91678, 75.91664]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
264,Moti Nagar,20.45,"[30.89231, 30.89243, 30.89256]","[75.91664, 75.9164, 75.91614]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
265,Moti Nagar,20.45,"[30.89256, 30.89265]","[75.91614, 75.91591]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
266,Moti Nagar,20.45,"[30.89265, 30.89281]","[75.91591, 75.91558]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
267,Moti Nagar,20.45,"[30.89281, 30.89291]","[75.91558, 75.91537]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
268,Moti Nagar,20.45,"[30.89291, 30.89304]","[75.91537, 75.91512]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
269,Moti Nagar,20.45,"[30.89304, 30.89323]","[75.91512, 75.91473]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
270,Moti Nagar,20.45,"[30.89323, 30.89358]","[75.91473, 75.91396]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
271,Moti Nagar,20.45,"[30.89358, 30.89369]","[75.91396, 75.91373]",4,0.41392,+,0.86,30.0,2.9131,20.45,TR
272,Mandir Marg/Metro Road,19.11,"[30.89369, 30.89404]","[75.91373, 75.91293]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
273,Mandir Marg/Metro Road,19.11,"[30.89404, 30.89424, 30.89429, 30.89436]","[75.91293, 75.91242, 75.91222, 75.91172]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
274,Mandir Marg/Metro Road,19.11,"[30.89436, 30.89437]","[75.91172, 75.91159]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
275,Mandir Marg/Metro Road,19.11,"[30.89437, 30.89438, 30.89439, 30.89444]","[75.91159, 75.91119, 75.9108, 75.9105]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
276,Mandir Marg/Metro Road,19.11,"[30.89444, 30.89451]","[75.9105, 75.91031]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
277,Mandir Marg/Metro Road,19.11,"[30.89451, 30.8946, 30.89483]","[75.91031, 75.91002, 75.90952]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
278,Mandir Marg/Metro Road,19.11,"[30.89483, 30.89514]","[75.90952, 75.90884]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
279,Mandir Marg/Metro Road,19.11,"[30.89514, 30.89553]","[75.90884, 75.90802]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
280,Mandir Marg/Metro Road,19.11,"[30.89553, 30.89589]","[75.90802, 75.90726]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
281,Mandir Marg/Metro Road,19.11,"[30.89589, 30.89618]","[75.90726, 75.9067]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
282,Mandir Marg/Metro Road,19.11,"[30.89618, 30.89628]","[75.9067, 75.90665]",4,0.74883,+,0.72,32.0,4.12808,19.11,TR
283,Mandir Marg/Metro Road,16.0,"[30.89628, 30.89625]","[75.90665, 75.90675]",4,0.01012,-,0.7,25.0,2.9,16.0,TR
284,Moti Nagar,28.51,"[30.89625, 30.89596]","[75.90675, 75.9073]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
285,Moti Nagar,28.51,"[30.89596, 30.89561]","[75.9073, 75.90807]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
286,Moti Nagar,28.51,"[30.89561, 30.89522]","[75.90807, 75.9089]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
287,Moti Nagar,28.51,"[30.89522, 30.89489]","[75.9089, 75.90957]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
288,Moti Nagar,28.51,"[30.89489, 30.8947, 30.8946]","[75.90957, 75.91002, 75.91032]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
289,Moti Nagar,28.51,"[30.8946, 30.89453]","[75.91032, 75.91055]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
290,Moti Nagar,28.51,"[30.89453, 30.89448, 30.89447]","[75.91055, 75.91088, 75.91161]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
291,Moti Nagar,28.51,"[30.89447, 30.89446]","[75.91161, 75.91174]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
292,Moti Nagar,28.51,"[30.89446, 30.89436, 30.89426, 30.89413]","[75.91174, 75.91234, 75.91267, 75.91299]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
293,Moti Nagar,28.51,"[30.89413, 30.89379]","[75.91299, 75.91377]",4,0.73453,-,0.86,34.0,2.15437,28.51,TR
294,Urban Estate Street,24.12,"[30.89379, 30.89367]","[75.91377, 75.91402]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
295,Urban Estate Street,24.12,"[30.89367, 30.89331]","[75.91402, 75.91476]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
296,Urban Estate Street,24.12,"[30.89331, 30.89311]","[75.91476, 75.91517]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
297,Urban Estate Street,24.12,"[30.89311, 30.89298]","[75.91517, 75.91543]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
298,Urban Estate Street,24.12,"[30.89298, 30.8929]","[75.91543, 75.91562]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
299,Urban Estate Street,24.12,"[30.8929, 30.89284]","[75.91562, 75.91576]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
300,Urban Estate Street,24.12,"[30.89284, 30.89274]","[75.91576, 75.91597]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
301,Urban Estate Street,24.12,"[30.89274, 30.89257, 30.89251, 30.8924]","[75.91597, 75.91634, 75.91646, 75.91668]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
302,Urban Estate Street,24.12,"[30.8924, 30.89234]","[75.91668, 75.9168]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
303,Urban Estate Street,24.12,"[30.89234, 30.89222]","[75.9168, 75.91707]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
304,Urban Estate Street,24.12,"[30.89222, 30.89199]","[75.91707, 75.91755]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
305,Urban Estate Street,24.12,"[30.89199, 30.8919]","[75.91755, 75.91772]",4,0.43199,-,0.86,32.0,3.28236,24.12,TR
306,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,9.03,"[30.91584, 30.91582, 30.9158, 30.9158]","[75.86275, 75.86274, 75.86271, 75.86269]",3,0.01786,+,0.71,18.0,4.45484,9.03,TR
307,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,9.03,"[30.9158, 30.91581, 30.91582, 30.91584, 30.91586]","[75.86269, 75.86266, 75.86264, 75.86263, 75.86263]",3,0.01786,+,0.71,18.0,4.45484,9.03,TR
308,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91586, 30.91587]","[75.86263, 75.8624]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
309,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91587, 30.91587, 30.9159]","[75.8624, 75.86223, 75.86203]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
310,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.9159, 30.91592]","[75.86203, 75.86186]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
311,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91592, 30.916]","[75.86186, 75.86158]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
312,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.916, 30.91613]","[75.86158, 75.86122]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
313,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91613, 30.91621]","[75.86122, 75.86094]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
314,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91621, 30.9163]","[75.86094, 75.86072]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
315,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.9163, 30.9164]","[75.86072, 75.86038]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
316,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.9164, 30.91647]","[75.86038, 75.86013]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
317,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91647, 30.91653]","[75.86013, 75.85993]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
318,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91653, 30.91681]","[75.85993, 75.859]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
319,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91681, 30.91686]","[75.859, 75.85883]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
320,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91686, 30.91693]","[75.85883, 75.85859]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
321,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91693, 30.91707]","[75.85859, 75.85817]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
322,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91707, 30.91716]","[75.85817, 75.85791]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
323,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91716, 30.91724]","[75.85791, 75.85763]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
324,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91724, 30.91733]","[75.85763, 75.85736]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
325,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91733, 30.91751]","[75.85736, 75.85686]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
326,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91751, 30.91754]","[75.85686, 75.85675]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
327,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91754, 30.91759]","[75.85675, 75.85653]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
328,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91759, 30.9176]","[75.85653, 75.85648]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
329,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.9176, 30.9176, 30.91759]","[75.85648, 75.85633, 75.85621]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
330,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91759, 30.91758]","[75.85621, 75.85606]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
331,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91758, 30.91753]","[75.85606, 75.85468]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
332,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91753, 30.91753]","[75.85468, 75.85441]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
333,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91753, 30.91752]","[75.85441, 75.85413]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
334,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91752, 30.9175]","[75.85413, 75.85347]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
335,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.9175, 30.9175]","[75.85347, 75.85287]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
336,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.9175, 30.91748, 30.91747]","[75.85287, 75.85198, 75.85187]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
337,SH-20/Nizam Road/Amar Shaheed Radheshyam Malhotra Road,12.87,"[30.91747, 30.91746, 30.91744, 30.91742]","[75.85187, 75.85177, 75.85168, 75.85161]",3,1.08803,+,0.71,28.0,5.90235,12.87,TR
338,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91742, 30.91744, 30.91746, 30.91747]","[75.85161, 75.85168, 75.85177, 75.85187]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
339,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91747, 30.91748, 30.9175]","[75.85187, 75.85198, 75.85287]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
340,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.9175, 30.9175]","[75.85287, 75.85347]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
341,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.9175, 30.91752]","[75.85347, 75.85413]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
342,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91752, 30.91753]","[75.85413, 75.85441]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
343,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91753, 30.91753]","[75.85441, 75.85468]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
344,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91753, 30.91758]","[75.85468, 75.85606]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
345,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91758, 30.91759]","[75.85606, 75.85621]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
346,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91759, 30.9176, 30.9176]","[75.85621, 75.85633, 75.85648]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
347,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.9176, 30.91759]","[75.85648, 75.85653]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
348,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91759, 30.91754]","[75.85653, 75.85675]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
349,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91754, 30.91751]","[75.85675, 75.85686]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
350,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91751, 30.91733]","[75.85686, 75.85736]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
351,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91733, 30.91724]","[75.85736, 75.85763]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
352,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91724, 30.91716]","[75.85763, 75.85791]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
353,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91716, 30.91707]","[75.85791, 75.85817]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
354,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91707, 30.91693]","[75.85817, 75.85859]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
355,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91693, 30.91686]","[75.85859, 75.85883]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
356,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91686, 30.91681]","[75.85883, 75.859]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
357,Mata Vaishno Devi Chowk/Gaushala Road/Iqbal Ganj Road,13.0,"[30.91681, 30.91653]","[75.859, 75.85993]",3,1.10626,-,0.7,23.0,2.9,13.0,TR
